X1	X2	X3	X4	X5	X6	Y
-0.416315485730622	5.70436898800921	-0.520502063185115	5.62474355370431	-0.567509386539116	5.65710253503378	OUT
-0.0524725624709287	9.46737155870093	-0.308277940826858	9.51865873535276	-0.0282327763730605	9.27111838524491	OUT
-0.55212279165404	7.32910036558024	-0.56336823795406	7.3731054561273	-0.851291068146348	7.17518271912159	OUT
0.290578119492347	7.80428369066771	0.248642062857907	7.46199557415722	-0.038653658701505	7.55705911557068	INS
0.11623643470938	7.47228173691699	0.154656746413259	7.23113068870232	0.154815933756794	7.46223879559025	INS
0.536843259946179	5.33892744242908	0.735309717744374	4.98434471233029	0.278889343272416	5.26119464199438	INS
1.34495507342445	9.48823271186846	1.46020391218019	9.47373438343392	1.2649852815059	9.42584368967425	OUT
0.0268488388244031	6.44282654440631	0.288005593136034	6.09860357493265	0.181929447907445	6.48709948432545	OUT
0.109978067087692	6.34523407376758	-0.0358830992854089	6.48561031965273	0.294408063779768	6.28576907675565	OUT
1.20490822513426	7.97097087715181	1.03199328761861	7.76987727820112	1.5138153943978	7.63153193194273	OUT
0.115004452607408	7.37939512028154	0.0960202543260931	7.15810975592343	-0.0869080000855071	7.25965326222207	INS
-0.309947153594818	6.84155519036701	-0.0333043704811973	7.19966717105539	-0.138605877905535	6.73688582803437	OUT
0.466377806240466	8.2780554524825	0.727114080946355	8.71053228367775	0.531435114308246	7.9348896835782	INS
1.19897860147255	9.69100202902131	1.17381616536134	9.52714652548486	1.44946635297675	9.86813760025078	OUT
0.207058597553489	8.10212592891997	0.087683840562284	8.09471601097372	0.251090314372259	7.66879685450507	INS
0.860950946340416	6.41420045807163	0.556821681217844	6.80680125655006	1.02399028301265	6.49862583417486	INS
0.718598773360152	6.02590625966493	0.852967093492852	5.91785298548962	0.946483212980208	5.9669444402992	INS
0.345815124139043	7.19567040796893	0.350383982150267	7.53917116651826	0.263472932960252	7.12282014258713	INS
0.394597678407657	5.13625109830408	0.159039961156866	5.30021275460669	0.302384658835411	5.26578230049868	INS
1.39438334235742	9.38092167980173	1.32746770953747	9.39202584655018	1.12857361934947	9.32021523811017	OUT
-0.424655120242405	8.05046123137227	-0.790546161963985	7.97983616432929	-0.442155156638751	8.00509364475364	OUT
-0.0123592679995537	6.01796190143709	0.073638651390887	6.35659175884634	0.0587299290546846	5.84364573458664	INS
0.338715349602879	7.59958412395201	0.303916657140146	7.74179420494806	0.19008760404799	7.82473602409723	INS
0.633899654390158	5.2691215107506	0.960148138248053	5.14256872341784	0.648305791250998	5.46744526851623	INS
1.2430316906705	9.31093715558439	0.971146086384393	9.38948243305635	1.17175101854672	9.44822460642879	OUT
0.38511109248094	7.21467333026935	0.579212428874788	7.03908101704383	0.298772735738689	7.3209241886845	INS
0.318578798973613	7.74004578667829	0.347306761071072	7.76983487252022	0.474444435049997	7.88533319516701	INS
0.966988373947175	7.83430415894621	0.98350909217883	8.14067977803817	1.13025328926883	7.97315493180752	OUT
0.382611978196267	8.40197495607153	0.525944781107858	8.50834450831149	0.612272783416056	8.48079508019502	INS
1.20773743722154	6.85689289046546	1.44643420962258	6.7049594673032	0.99074544962168	6.98321771765885	INS
0.379675226001123	5.39114354592843	0.165462842251908	5.46074037406938	0.352450771350929	5.24932286796985	INS
0.446019422957689	7.28175361825014	0.709799864820198	7.14219307824513	0.577037768496184	7.28762295033436	INS
0.423604374272435	5.2392190008015	0.181603746033508	5.64308195547071	0.164912164234241	5.34929438238066	INS
-0.118115573029165	8.69128496013395	-0.33293855338383	8.3325450533208	0.267232424482333	8.54618843405261	OUT
-0.42034031194098	5.1900076769798	-0.554852328309568	5.05810616649776	-0.373689962367026	5.19016055140218	OUT
-0.458495041421296	9.77122162179707	-0.311202605106205	9.92551228938861	-0.567499511351759	9.73371935914456	OUT
1.26562096308961	8.71186167231808	1.05162882452956	8.54779345309057	1.47218346248406	8.96014651962485	OUT
-0.110347860093714	9.68724783520365	-0.0434048361884868	9.69082547156777	-0.0349205491311787	9.78174549345428	OUT
1.20935109596717	7.56681993078827	1.2917276150182	7.69772697548784	1.23120216273494	7.78571441279635	OUT
0.89464369531663	6.20452399538864	0.925467732823508	6.45606374867823	0.758606036266962	6.32905801348695	INS
1.23290728538999	6.29982639358434	1.34382142492406	6.11441039547535	0.879828810138426	6.50167315554712	INS
1.36980421453122	8.79487080671037	1.13523507683999	8.76089527347012	1.17709066983446	8.77597135990279	OUT
-0.306652515050249	9.96671381920754	-0.105135177857809	9.87237932168691	-0.435779042441374	9.98974438091668	OUT
0.227190304187107	6.78352874962283	0.249894360209149	6.76068205177667	0.31769585981817	6.65789735156029	INS
1.45918194240161	8.76428920551505	1.60519211589047	8.83818658396891	1.58208158677648	8.84180369846916	OUT
0.75406745456929	5.55024248556333	0.557365098465522	5.42651942985538	0.597007323610989	6.16509705714553	INS
1.28246053685326	7.98522614807202	1.29286684819687	8.14524917285842	1.448095775457	8.00474342038604	OUT
0.412683851417277	7.15297600160302	0.588203725936222	7.23831521206989	0.546167253151639	7.14385707377864	INS
-0.570404542103051	8.65359008660795	-0.367576333914625	8.55912393556804	-0.595504718740048	8.82524122192907	OUT
0.70804872331307	6.30588085285627	0.691179041155711	6.36107120894509	0.51780294909147	5.99315710309173	INS
-0.114699737466617	5.47403840791782	-0.485406052735859	5.67088382774707	0.063708261854889	5.69968407881362	OUT
0.507611321830931	7.25481744645586	0.288247179859066	7.45343893383793	0.481667005792033	7.08530310525458	INS
0.922483118850202	8.20037255133871	0.966208644355235	8.33401437584441	0.719786092569269	8.31387398382267	OUT
0.675573161404364	5.66019408684408	0.834422331548429	5.64719440198908	0.726030564661862	5.71551347105696	INS
0.635569536170026	7.26411214912026	0.728194375156325	7.14009242230048	0.740286601469303	7.25070710072495	INS
0.310213164069422	8.26099799474072	0.187687159225341	8.30581884816533	0.0178872371487756	8.11754234837284	INS
-0.0872369236352473	9.13499165779032	0.361643038492619	9.04176441879358	0.286044195686854	9.21845400178656	OUT
0.300816742933816	6.54038454210106	0.315286264605688	6.47396716602361	-0.128993663178818	6.76529652377568	INS
-0.578627343404268	7.01181789502527	-0.405524464143717	7.19678085636939	-0.905674675191892	7.14834654315354	OUT
0.678525042993156	9.42115658023224	0.595385749674017	9.71056168433117	0.923328868396611	9.70037491100435	OUT
1.41174789521445	8.50289755027571	1.1887602740292	8.62206397177344	1.4767826975094	8.22517972024397	OUT
-0.399562300545839	6.20936147573794	-0.262511814959253	6.62001558699023	-0.48534490939071	6.21321397188348	OUT
-0.52525981690169	8.79915907859794	-0.317725173845794	8.49330901026352	-0.522940599150851	8.52908838250957	OUT
1.26109373378408	6.45462868596715	1.62553603947029	6.45916620100747	1.40735742846502	6.47755578617571	INS
-0.0814231333792573	6.38719359477746	-0.187220831994608	6.40625055679945	-0.255027685932727	6.49551994562412	OUT
-0.581278381867992	5.03053901513299	-0.90687172846711	5.35344428215956	-0.395646465895895	4.87700584248485	OUT
1.11133257004088	6.87355570572779	1.43479305638244	6.97381034011732	1.25079592271748	7.13012072192228	INS
-0.30495118324759	7.18466390365994	-0.25212383486454	7.1198958614418	-0.313981251938588	7.08969262802727	OUT
1.24771952459641	6.52149234420839	1.02229028746457	6.63233566622764	1.28596175276418	6.64617855348703	INS
-0.399708749209898	6.4543016530452	-0.511543921016942	6.58279034410522	-0.525461340878113	6.38476217943264	OUT
